Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
TPZ,Tortoise Power and Energy Infrastructure Fund Inc,20.56,$142.92M,2009,na,na,http//www.nasdaq.com/symbol/tpz,
TSS,Total System Services Inc,47.65,$8.76B,na,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/tss,
TOT,TotalFinaElf S.A.,49.18,$117.51B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/tot,
TOWR,Tower International Inc,22.99,$484M,2010,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/towr,
TSQ,Townsquare Media Inc,8.42,$154.88M,2014,Consumer Services,Broadcasting,http//www.nasdaq.com/symbol/tsq,
TM,Toyota Motor Corp Ltd Ord,117.28,$178.13B,na,Capital Goods,Auto Manufacturing,http//www.nasdaq.com/symbol/tm,
TSLX,TPG Specialty Lending Inc,18.09,$1.08B,2014,na,na,http//www.nasdaq.com/symbol/tslx,
TAC,TransAlta Corporation,4.44,$1.28B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/tac,
TRP,TransCanada Corporation,47.76,$38.19B,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/trp,
TCI,Transcontinental Realty Investors Inc,11.146,$97.17M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/tci,
TDG,Transdigm Group Incorporated,283.62,$15.11B,2006,Capital Goods,Military/Government/Technical,http//www.nasdaq.com/symbol/tdg,
TLP,Transmontaigne Partners L.P.,44.48,$717.56M,2005,Energy,Natural Gas Distribution,http//www.nasdaq.com/symbol/tlp,
RIG,Transocean Ltd.,10.11,$3.69B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/rig,
RIGP,Transocean Partners LLC,11.71,$802.15M,2014,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/rigp,
TGS,Transportadora De Gas Sa Ord B,6,$953.39M,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/tgs,
TRU,TransUnion,32.34,$5.91B,2015,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/tru,
TVPT,Travelport Worldwide Limited,13.65,$1.69B,2014,Consumer Services,Transportation Services,http//www.nasdaq.com/symbol/tvpt,
TRR,TRC Companies Inc,6.28,$195.12M,na,Consumer Services,Military/Government/Technical,http//www.nasdaq.com/symbol/trr,
TREC,Trecora Resources,11.09,$271.78M,na,Energy,Integrated oil Companies,http//www.nasdaq.com/symbol/trec,
TG,Tredegar Corporation,17.97,$591.13M,na,Capital Goods,Metal Fabrications,http//www.nasdaq.com/symbol/tg,
THS,Treehouse Foods Inc,96.54,$5.48B,na,Consumer Non-Durables,Packaged Foods,http//www.nasdaq.com/symbol/ths,
TRMR,Tremor Video Inc,1.79,$93.86M,2013,Technology,Advertising,http//www.nasdaq.com/symbol/trmr,
TREX,Trex Company Inc,59.92,$1.76B,na,Basic Industries,Forest Products,http//www.nasdaq.com/symbol/trex,
TY,Tri Continental Corporation,21.46,$1.26B,na,na,na,http//www.nasdaq.com/symbol/ty,
TPH,TRI Pointe Group Inc,13.68,$2.2B,2013,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/tph,
TCAP,Triangle Capital Corporation,19.64,$783.25M,2007,na,na,http//www.nasdaq.com/symbol/tcap,
TCCA,Triangle Capital Corporation,25.53,na,na,na,na,http//www.nasdaq.com/symbol/tcca,
TCCB,Triangle Capital Corporation,26.12,na,2015,na,na,http//www.nasdaq.com/symbol/tccb,
TRCO,Tribune Media Company,38.78,$3.51B,2014,Consumer Services,Broadcasting,http//www.nasdaq.com/symbol/trco,
TSL,Trina Solar Limited,10.55,$976.75M,2006,Technology,Semiconductors,http//www.nasdaq.com/symbol/tsl,
TNET,TriNet Group Inc,20.92,$1.47B,2014,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/tnet,
TRN,Trinity Industries Inc,23.89,$3.64B,na,Capital Goods,Railroads,http//www.nasdaq.com/symbol/trn,
TSE,Trinseo S.A.,55.46,$2.57B,2014,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/tse,
TPVG,TriplePoint Venture Growth BDC Corp.,11.4,$184.99M,2014,na,na,http//www.nasdaq.com/symbol/tpvg,
TPVZ,TriplePoint Venture Growth BDC Corp.,25.65,na,2015,na,na,http//www.nasdaq.com/symbol/tpvz,
GTS,Triple-S Management Corporation,22.69,$557.58M,2007,Finance,Accident &Health Insurance,http//www.nasdaq.com/symbol/gts,
TRTN,Triton International Limited,15.32,$511.62M,2016,Technology,Diversified Commercial Services,http//www.nasdaq.com/symbol/trtn,
TGI,Triumph Group Inc,31.54,$1.56B,1996,Capital Goods,Aerospace,http//www.nasdaq.com/symbol/tgi,
TROX,Tronox Limited,8.14,$945.98M,na,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/trox,
TBI,TrueBlue Inc,23.19,$984.98M,na,Technology,Professional Services,http//www.nasdaq.com/symbol/tbi,
TNP,Tsakos Energy Navigation Ltd,4.99,$435.82M,2002,Transportation,Marine Transportation,http//www.nasdaq.com/symbol/tnp,
TUP,Tupperware Brands Corporation,65.14,$3.29B,na,Consumer Non-Durables,Plastic Products,http//www.nasdaq.com/symbol/tup,
TKC,Turkcell Iletisim Hizmetleri AS,8.58,$7.55B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tkc,
TKF,Turkish Investment Fund Inc (The),8.4792,$39.49M,1989,na,na,http//www.nasdaq.com/symbol/tkf,
TPB,Turning Point Brands Inc,11.02,$197.26M,2016,Consumer Non-Durables,Tobacco,http//www.nasdaq.com/symbol/tpb,
TRQ,Turquoise Hill Resources Ltd.,3.07,$6.18B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/trq,
TPC,Tutor Perini Corporation,23.2,$1.14B,na,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,http//www.nasdaq.com/symbol/tpc,
TWLO,Twilio Inc.,59.34,$5.02B,2016,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/twlo,
TWTR,Twitter Inc,20.4,$14.44B,2013,Technology,Computer Software Programming Data Processing,http//www.nasdaq.com/symbol/twtr,
TWO,Two Harbors Investments Corp,8.93,$3.1B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/two,
TYC,Tyco International plc,43.96,$18.74B,na,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/tyc,
TYL,Tyler Technologies Inc,163.37,$5.94B,na,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/tyl,
TSN,Tyson Foods Inc,74.25,$27.28B,na,Consumer Non-Durables,Meat/Poultry/Fish,http//www.nasdaq.com/symbol/tsn,
TSNU,Tyson Foods Inc,81.63,na,na,Consumer Non-Durables,Meat/Poultry/Fish,http//www.nasdaq.com/symbol/tsnu,
UBS,UBS AG,13.72,$50.85B,2014,Finance,Major Banks,http//www.nasdaq.com/symbol/ubs,
UCP,UCP Inc,8.29,$66.16M,2013,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/ucp,
UGI,UGI Corporation,44.36,$7.69B,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/ugi,
UGP,Ultrapar Participacoes S.A.,24.37,$13.56B,na,Public Utilities,Oil/Gas Transmission,http//www.nasdaq.com/symbol/ugp,
UMH,UMH Properties Inc,11.86,$328.39M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/umh,
UA,Under Armour Inc,42.33,$18.51B,na,Consumer Non-Durables,Apparel,http//www.nasdaq.com/symbol/ua,
UFI,Unifi Inc,26.04,$464.55M,na,Consumer Non-Durables,Textiles,http//www.nasdaq.com/symbol/ufi,
UNF,Unifirst Corporation,123.64,$2.5B,na,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/unf,
UN,Unilever NV,46.47,$140.57B,na,Basic Industries,Package Goods/Cosmetics,http//www.nasdaq.com/symbol/un,
UL,Unilever PLC,46.85,$141.72B,na,Basic Industries,Package Goods/Cosmetics,http//www.nasdaq.com/symbol/ul,
UNP,Union Pacific Corporation,92.89,$77.37B,na,Transportation,Railroads,http//www.nasdaq.com/symbol/unp,
UIS,Unisys Corporation,10.5,$525.86M,na,Technology,EDP Services,http//www.nasdaq.com/symbol/uis,
UNT,Unit Corporation,15.68,$807.58M,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/unt,
UAL,United Continental Holdings Inc,47.99,$15.47B,na,Transportation,Air Freight/Delivery Services,http//www.nasdaq.com/symbol/ual,
UDR,United Dominion Realty Trust Inc,36.48,$9.74B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/udr,
UMC,United Microelectronics Corporation,1.91,$4.75B,na,Technology,Semiconductors,http//www.nasdaq.com/symbol/umc,
UPS,United Parcel Service Inc,109.81,$96.42B,1999,Transportation,Trucking Freight/Courier Services,http//www.nasdaq.com/symbol/ups,
URI,United Rentals Inc,77.88,$6.71B,1997,Technology,Diversified Commercial Services,http//www.nasdaq.com/symbol/uri,
USM,United States Cellular Corporation,38.02,$3.22B,1988,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/usm,
UZA,United States Cellular Corporation,26.08,na,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/uza,
UZB,United States Cellular Corporation,27.19,na,2014,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/uzb,
UZC,United States Cellular Corporation,26.67,na,2015,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/uzc,
X,United States Steel Corporation,21.61,$3.17B,na,Basic Industries,Steel/Iron Ore,http//www.nasdaq.com/symbol/x,
UTX,United Technologies Corporation,109.16,$91.36B,na,Capital Goods,Aerospace,http//www.nasdaq.com/symbol/utx,
UNH,UnitedHealth Group Incorporated,141.08,$134.36B,na,Health Care,Medical Specialities,http//www.nasdaq.com/symbol/unh,
UTL,UNITIL Corporation,39.68,$557.6M,na,Public Utilities,Power Generation,http//www.nasdaq.com/symbol/utl,
UNVR,Univar Inc.,18.74,$2.59B,2015,Consumer Durables,Specialty Chemicals,http//www.nasdaq.com/symbol/unvr,
UAM,Universal American Corp.,7.24,$471M,na,Health Care,Medical Specialities,http//www.nasdaq.com/symbol/uam,
UVV,Universal Corporation,59.7,$1.36B,na,Consumer Services,Farming/Seeds/Milling,http//www.nasdaq.com/symbol/uvv,
UHT,Universal Health Realty Income Trust,59.7,$811.27M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/uht,
UHS,Universal Health Services Inc,122.68,$11.95B,na,Health Care,Hospital/Nursing Management,http//www.nasdaq.com/symbol/uhs,
UVE,UNIVERSAL INSURANCE HOLDINGS INC,22.04,$773.12M,na,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/uve,
UTI,Universal Technical Institute Inc,2.28,$55.51M,2003,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/uti,
UNM,Unum Group,34.14,$8.01B,na,Finance,Accident &Health Insurance,http//www.nasdaq.com/symbol/unm,
UE,Urban Edge Properties,28.77,$2.86B,2015,Finance,Real Estate,http//www.nasdaq.com/symbol/ue,
UBA,Urstadt Biddle Properties Inc.,22.54,$810.82M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/uba,
UBP,Urstadt Biddle Properties Inc.,19.4,$697.87M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/ubp,
USFD,US Foods Holding Corp.,24.35,$5.37B,2016,Consumer Non-Durables,Food Distributors,http//www.nasdaq.com/symbol/usfd,
USAC,USA Compression Partners LP,15.68,$860.3M,2013,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/usac,
USNA,USANA Health Sciences Inc,130.96,$1.58B,na,Consumer Durables,Specialty Chemicals,http//www.nasdaq.com/symbol/usna,
USDP,USD Partners LP,12.21,$277.06M,2014,Transportation,Railroads,http//www.nasdaq.com/symbol/usdp,
USG,USG Corporation,27.97,$4.08B,na,Capital Goods,Building Materials,http//www.nasdaq.com/symbol/usg,
BIF,USLIFE Income Fund Inc,8.49,$900.76M,na,na,na,http//www.nasdaq.com/symbol/bif,
EGY,Vaalco Energy Inc,1,$58.39M,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/egy,
MTN,Vail Resorts Inc,154.48,$5.59B,1997,Consumer Services,Services-Misc. Amusement & Recreation,http//www.nasdaq.com/symbol/mtn,
VALE,VALE S.A.,5.95,$30.66B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/vale,
VRX,Valeant Pharmaceuticals International Inc,26.6,$9.08B,na,Health Care,Major Pharmaceuticals,http//www.nasdaq.com/symbol/vrx,
VLO,Valero Energy Corporation,54.5,$25.14B,na,Energy,Integrated oil Companies,http//www.nasdaq.com/symbol/vlo,
VLP,Valero Energy Partners LP,41.81,$2.82B,2013,Energy,Natural Gas Distribution,http//www.nasdaq.com/symbol/vlp,
VHI,Valhi Inc,1.96,$664.75M,na,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/vhi,
VR,Validus HoldingsLtd,49.72,$3.99B,2007,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/vr,
VLY,Valley National Bancorp,9.18,$2.34B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/vly,
VMI,Valmont Industries Inc,130.13,$2.95B,na,Capital Goods,Metal Fabrications,http//www.nasdaq.com/symbol/vmi,
VAL,Valspar Corporation (The),105.33,$8.35B,na,Basic Industries,Paints/Coatings,http//www.nasdaq.com/symbol/val,
VNTV,Vantiv Inc,52.81,$10.11B,2012,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/vntv,
VAR,Varian Medical Systems Inc,93.64,$8.74B,na,Health Care,Biotechnology Electromedical & Electrotherapeutic Apparatus,http//www.nasdaq.com/symbol/var,
VGR,Vector Group Ltd.,21.64,$2.68B,na,Consumer Non-Durables,Farming/Seeds/Milling,http//www.nasdaq.com/symbol/vgr,
VVC,Vectren Corporation,49.39,$4.09B,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/vvc,
VEC,Vectrus Inc,32.63,$350.12M,2014,Consumer Services,Diversified Commercial Services,http//www.nasdaq.com/symbol/vec,
VEDL,Vedanta  Limited,10.14,$7.52B,2013,Capital Goods,Metal Fabrications,http//www.nasdaq.com/symbol/vedl,
VEEV,Veeva Systems Inc.,38.93,$5.25B,2013,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/veev,
VTRB,Ventas Realty Limited Partnership // Ventas Capital Corporati,27.44,na,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/vtrb,
VTR,Ventas Inc,73,$25.65B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/vtr,
VER,VEREIT Inc.,10.38,$9.4B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/ver,
PAY,Verifone Systems Inc,18.99,$2.1B,2005,Miscellaneous,Office Equipment/Supplies/Services,http//www.nasdaq.com/symbol/pay,
VRTV,Veritiv Corporation,48.59,$777.48M,2014,Consumer Services,Paper,http//www.nasdaq.com/symbol/vrtv,
VZ,Verizon Communications Inc.,52.76,$215.07B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/vz,
VZA,Verizon Communications Inc.,27.615,na,2014,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/vza,
VET,Vermilion Energy Inc.,38.7,$4.51B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/vet,
VRS,Verso Corporation,8.5,$292.32M,2016,Basic Industries,Paper,http//www.nasdaq.com/symbol/vrs,
VVI,Viad Corp,35.87,$727.62M,na,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/vvi,
VCO,Vina Concha Y Toro,34.1974,$1.28B,1994,Consumer Non-Durables,Beverages (Production/Distribution),http//www.nasdaq.com/symbol/vco,
VNCE,Vince Holding Corp.,5.49,$268.83M,2013,Consumer Services,Clothing/Shoe/Accessory Stores,http//www.nasdaq.com/symbol/vnce,
VMEM,Violin Memory Inc,2.05,$51.32M,2013,Technology,Electronic Components,http//www.nasdaq.com/symbol/vmem,
VIPS,Vipshop Holdings Limited,16.07,$9.42B,2012,Consumer Services,Catalog/Specialty Distribution,http//www.nasdaq.com/symbol/vips,
VGI,Virtus Global Multi-Sector Income Fund,15.92,$179.18M,2012,na,na,http//www.nasdaq.com/symbol/vgi,
DCA,Virtus Total Return Fund,4.61,$126.62M,2005,na,na,http//www.nasdaq.com/symbol/dca,
V,Visa Inc.,80.81,$173.69B,na,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/v,
VSH,Vishay Intertechnology Inc,13.41,$1.97B,na,Capital Goods,Electrical Products,http//www.nasdaq.com/symbol/vsh,
VPG,Vishay Precision Group Inc,14.39,$189.84M,na,Capital Goods,Electrical Products,http//www.nasdaq.com/symbol/vpg,
VSTO,Vista Outdoor Inc.,40.12,$2.42B,2015,Capital Goods,Ordnance And Accessories,http//www.nasdaq.com/symbol/vsto,
VC,Visteon Corporation,70.61,$2.4B,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/vc,
VSI,Vitamin Shoppe Inc,28.51,$684.27M,2009,Consumer Non-Durables,Food Chains,http//www.nasdaq.com/symbol/vsi,
VSLR,Vivint Solar Inc,3.29,$354.38M,2014,Capital Goods,Building Products,http//www.nasdaq.com/symbol/vslr,
VMW,Vmware Inc,70.81,$30.05B,2007,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/vmw,
VOC,VOC Energy Trust,3.05,$51.85M,2011,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/voc,
VCRA,Vocera Communications Inc,15.21,$410.98M,2012,Consumer Durables,Telecommunications Equipment,http//www.nasdaq.com/symbol/vcra,
VG,Vonage Holdings Corp.,5.93,$1.28B,2006,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/vg,
VNO,Vornado Realty Trust,103.43,$19.53B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/vno,
VJET,voxeljet AG,4.37,$81.28M,2013,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/vjet,
IAE,Voya Asia Pacific High Dividend Equity Income Fund,9.41,$119.05M,2007,na,na,http//www.nasdaq.com/symbol/iae,
IHD,Voya Emerging Markets High Income Dividend Equity Fund,8.09,$158.08M,2011,na,na,http//www.nasdaq.com/symbol/ihd,
VOYA,Voya Financial Inc,28.77,$5.76B,2013,Finance,Life Insurance,http//www.nasdaq.com/symbol/voya,
IGA,Voya Global Advantage and Premium Opportunity Fund,9.92,$182.07M,2005,na,na,http//www.nasdaq.com/symbol/iga,
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,7.17,$699.43M,2005,na,na,http//www.nasdaq.com/symbol/igd,
IDE,Voya Infrastructure Industrials and Materials Fund,12.81,$253.7M,2010,na,na,http//www.nasdaq.com/symbol/ide,
IID,Voya International High Dividend Equity Income Fund,7.62,$64.05M,2007,na,na,http//www.nasdaq.com/symbol/iid,
IRR,Voya Natural Resources Equity Income Fund,6.33,$144.11M,na,na,na,http//www.nasdaq.com/symbol/irr,
PPR,Voya Prime Rate Trust,5.24,$774.41M,na,na,na,http//www.nasdaq.com/symbol/ppr,
VTTI,VTTI Energy Partners LP,19.28,$776.02M,2014,Energy,Oil Refining/Marketing,http//www.nasdaq.com/symbol/vtti,
VMC,Vulcan Materials Company,118.02,$15.71B,na,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http//www.nasdaq.com/symbol/vmc,
WTI,W&T Offshore Inc,1.95,$149.44M,2005,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/wti,
WNC,Wabash National Corporation,13.45,$859.7M,1991,Capital Goods,Construction/Ag Equipment/Trucks,http//www.nasdaq.com/symbol/wnc,
WBC,Wabco Holdings Inc.,103.01,$5.75B,na,Capital Goods,Auto Manufacturing,http//www.nasdaq.com/symbol/wbc,
WDR,Waddell & Reed Financial Inc,18.72,$1.55B,1998,Finance,Investment Bankers/Brokers/Service,http//www.nasdaq.com/symbol/wdr,
WAGE,WageWorks Inc,59.47,$2.18B,2012,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/wage,
WD,Walker & Dunlop Inc,26.44,$814.64M,2010,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/wd,
WMT,Wal-Mart Stores Inc,72.89,$227.17B,na,Consumer Services,Department/Specialty Retail Stores,http//www.nasdaq.com/symbol/wmt,
DIS,Walt Disney Company (The),96.88,$155.7B,na,Consumer Services,Television Services,http//www.nasdaq.com/symbol/dis,
WAC,Walter Investment Management Corp.,3.65,$131.92M,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/wac,
WRE,Washington Real Estate Investment Trust,33.08,$2.44B,na,na,na,http//www.nasdaq.com/symbol/wre,
WCN,Waste Connections Inc,77.33,$13.56B,na,Public Utilities,Environmental Services,http//www.nasdaq.com/symbol/wcn,
WM,Waste Management Inc,64.97,$28.74B,na,Public Utilities,Environmental Services,http//www.nasdaq.com/symbol/wm,
WAT,Waters Corporation,158.23,$12.75B,1995,Capital Goods,Biotechnology Laboratory Analytical Instruments,http//www.nasdaq.com/symbol/wat,
WSO,Watsco Inc,143.77,$5.1B,na,Consumer Durables,Industrial Machinery/Components,http//www.nasdaq.com/symbol/wso,
WTS,Watts Water Technologies Inc,64.47,$2.21B,1986,Capital Goods,Metal Fabrications,http//www.nasdaq.com/symbol/wts,
W,Wayfair Inc.,38.05,$3.23B,2014,Consumer Services,Catalog/Specialty Distribution,http//www.nasdaq.com/symbol/w,
WCIC,WCI Communities Inc,17.46,$459.87M,2013,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/wcic,
WFT,Weatherford International plc,5.86,$5.25B,na,Energy,Metal Fabrications,http//www.nasdaq.com/symbol/wft,
WBS,Webster Financial Corporation,36.93,$3.39B,na,na,na,http//www.nasdaq.com/symbol/wbs,
WEC,WEC Energy Group Inc,60.02,$18.94B,na,Public Utilities,Power Generation,http//www.nasdaq.com/symbol/wec,
WTW,Weight Watchers International Inc,11.33,$723.56M,2001,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/wtw,
WRI,Weingarten Realty Investors,41,$5.24B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/wri,
WMK,Weis Markets Inc,51.1,$1.37B,na,Consumer Services,Food Chains,http//www.nasdaq.com/symbol/wmk,
WCG,WellCare Health Plans Inc,115.75,$5.12B,2004,Health Care,Medical Specialities,http//www.nasdaq.com/symbol/wcg,
WFC,Wells Fargo & Company,48.44,$244.41B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/wfc,
EOD,Wells Fargo Global Dividend Opportunity Fund,6.01,$289.85M,2007,na,na,http//www.nasdaq.com/symbol/eod,
HCN,Welltower Inc.,76.67,$27.44B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/hcn,
